id,provider,study,soil,dataset,sample,ecosystem,climate,soil.t,mdw,mvol,mps,mwhc,mwplog,mwp,fun.mdw,fun.mvol,fun.mps,fun.mwhc,fun.mwplog,fun.mwplog.2,bd,c.org,ps,clay,silt,sand,whc,ph,n.org,CtoN,som,pd,min.rel,co2ac.dw,co2ac.om,co2.dw,co2.om,co2.20dw,co2.20om,no3,id.old
28,Franzluebers,Franzluebers_1999,FARM_02,FARM_c,,Grassland,Temperate,25,0.028,0.036,0.071,,3.398,2503.14,p2,p2,p3,x,p3,p3,1.295,0.015,0.505,0.12,0.12,0.76,,6.1,0.001,14.52,0.026,2.61,0.235,,,0.272,18.042,,,,36
28,Franzluebers,Franzluebers_1999,FARM_02,FARM_c,,Grassland,Temperate,25,0.072,0.093,0.181,,3.083,1209.96,p2,p2,p3,x,p3,p3,1.289,0.015,0.507,0.12,0.12,0.76,,6.1,0.001,14.52,0.026,2.61,0.447,,,0.552,36.549,,,,36
28,Franzluebers,Franzluebers_1999,FARM_02,FARM_c,,Grassland,Temperate,25,0.116,0.158,0.323,,1.567,36.91,p2,p2,p3,x,p3,p3,1.359,0.015,0.48,0.12,0.12,0.76,,6.1,0.001,14.52,0.026,2.61,0.673,,,0.812,53.791,,,,36
28,Franzluebers,Franzluebers_1999,FARM_02,FARM_c,,Grassland,Temperate,25,0.144,0.209,0.461,,1.448,28.05,p2,p2,p3,x,p3,p3,1.449,0.015,0.446,0.12,0.12,0.76,,6.1,0.001,14.52,0.026,2.61,0.774,,,0.933,61.809,,,,36
28,Franzluebers,Franzluebers_1999,FARM_02,FARM_c,,Grassland,Temperate,25,0.174,0.244,0.517,,1.093,12.38,p2,p2,p3,x,p3,p3,1.401,0.015,0.464,0.12,0.12,0.76,,6.1,0.001,14.52,0.026,2.61,0.952,,,1.123,74.359,,,,36
28,Franzluebers,Franzluebers_1999,FARM_02,FARM_c,,Grassland,Temperate,25,0.202,0.267,0.534,,0.849,7.07,p2,p2,p3,x,p3,p3,1.323,0.015,0.494,0.12,0.12,0.76,,6.1,0.001,14.52,0.026,2.61,0.92,,,1.088,72.045,,,,36
28,Franzluebers,Franzluebers_1999,FARM_02,FARM_c,,Grassland,Temperate,25,0.246,0.372,0.864,,0.707,5.09,p2,p2,p3,x,p3,p3,1.511,0.015,0.422,0.12,0.12,0.76,,6.1,0.001,14.52,0.026,2.61,0.828,,,0.997,66.034,,,,36
28,Franzluebers,Franzluebers_1999,FARM_02,FARM_c,,Grassland,Temperate,25,0.29,0.402,0.842,,0.484,3.05,p2,p2,p3,x,p3,p3,1.385,0.015,0.47,0.12,0.12,0.76,,6.1,0.001,14.52,0.026,2.61,0.827,,,1.045,69.19,,,,36
29,Franzluebers,Franzluebers_1999,FARM_03,FARM_c,,Grassland,Temperate,25,0.028,0.034,0.063,,3.795,6231.05,p2,p2,p2,x,p3,p3,1.217,0.02,0.533,0.175,0.165,0.66,,5.8,0.0015,13.38,0.035,2.6,0.17,,,0.224,11.083,,,,37
29,Franzluebers,Franzluebers_1999,FARM_03,FARM_c,,Grassland,Temperate,25,0.072,0.085,0.152,,3.313,2054.09,p2,p2,p2,x,p3,p3,1.177,0.02,0.548,0.175,0.165,0.66,,5.8,0.0015,13.38,0.035,2.6,0.449,,,0.629,31.127,,,,37
29,Franzluebers,Franzluebers_1999,FARM_03,FARM_c,,Grassland,Temperate,25,0.116,0.149,0.291,,2.765,582.6,p2,p2,p2,x,p3,p3,1.289,0.02,0.505,0.175,0.165,0.66,,5.8,0.0015,13.38,0.035,2.6,0.616,,,0.867,42.915,,,,37
29,Franzluebers,Franzluebers_1999,FARM_03,FARM_c,,Grassland,Temperate,25,0.144,0.197,0.408,,2.252,178.79,p2,p2,p2,x,p3,p3,1.37,0.02,0.474,0.175,0.165,0.66,,5.8,0.0015,13.38,0.035,2.6,0.7,,,0.984,48.691,,,,37
29,Franzluebers,Franzluebers_1999,FARM_03,FARM_c,,Grassland,Temperate,25,0.174,0.223,0.43,,1.672,46.94,p2,p2,p2,x,p3,p3,1.279,0.02,0.509,0.175,0.165,0.66,,5.8,0.0015,13.38,0.035,2.6,0.788,,,1.114,55.161,,,,37
29,Franzluebers,Franzluebers_1999,FARM_03,FARM_c,,Grassland,Temperate,25,0.202,0.248,0.463,,1.292,19.6,p2,p2,p2,x,p3,p3,1.229,0.02,0.528,0.175,0.165,0.66,,5.8,0.0015,13.38,0.035,2.6,0.811,,,1.134,56.138,,,,37
29,Franzluebers,Franzluebers_1999,FARM_03,FARM_c,,Grassland,Temperate,25,0.246,0.325,0.65,,0.872,7.45,p2,p2,p2,x,p3,p3,1.323,0.02,0.492,0.175,0.165,0.66,,5.8,0.0015,13.38,0.035,2.6,0.866,,,1.197,59.263,,,,37
29,Franzluebers,Franzluebers_1999,FARM_03,FARM_c,,Grassland,Temperate,25,0.29,0.387,0.778,,0.719,5.24,p2,p2,p2,x,p3,p3,1.333,0.02,0.488,0.175,0.165,0.66,,5.8,0.0015,13.38,0.035,2.6,0.958,,,1.353,66.983,,,,37
30,Franzluebers,Franzluebers_1999,FARM_04,FARM_c,,Grassland,Temperate,25,0.028,0.038,0.08,,3.655,4522.03,p2,p2,p2,x,p4,p4,1.374,0.011,0.477,0.19,0.1,0.71,,5.9,0.0007,15.07,0.018,2.63,0.099,,,0.122,11.401,,,,38
30,Franzluebers,Franzluebers_1999,FARM_04,FARM_c,,Grassland,Temperate,25,0.072,0.1,0.21,,3.163,1454.14,p2,p2,p2,x,p4,p4,1.389,0.011,0.471,0.19,0.1,0.71,,5.9,0.0007,15.07,0.018,2.63,0.539,,,0.602,56.223,,,,38
30,Franzluebers,Franzluebers_1999,FARM_04,FARM_c,,Grassland,Temperate,25,0.116,0.185,0.467,,2.037,108.95,p2,p2,p2,x,p4,p4,1.597,0.011,0.392,0.19,0.1,0.71,,5.9,0.0007,15.07,0.018,2.63,0.674,,,0.733,68.491,,,,38
30,Franzluebers,Franzluebers_1999,FARM_04,FARM_c,,Grassland,Temperate,25,0.144,0.203,0.436,,1.634,43.02,p2,p2,p2,x,p4,p4,1.412,0.011,0.462,0.19,0.1,0.71,,5.9,0.0007,15.07,0.018,2.63,0.974,,,1.027,95.975,,,,38
30,Franzluebers,Franzluebers_1999,FARM_04,FARM_c,,Grassland,Temperate,25,0.174,0.269,0.643,,1.178,15.05,p2,p2,p2,x,p4,p4,1.543,0.011,0.412,0.19,0.1,0.71,,5.9,0.0007,15.07,0.018,2.63,0.935,,,0.986,92.12,,,,38
30,Franzluebers,Franzluebers_1999,FARM_04,FARM_c,,Grassland,Temperate,25,0.202,0.305,0.71,,0.936,8.63,p2,p2,p2,x,p4,p4,1.511,0.011,0.425,0.19,0.1,0.71,,5.9,0.0007,15.07,0.018,2.63,1.095,,,1.133,105.887,,,,38
30,Franzluebers,Franzluebers_1999,FARM_04,FARM_c,,Grassland,Temperate,25,0.246,0.395,1.006,,0.474,2.98,p2,p2,p2,x,p4,p4,1.608,0.011,0.388,0.19,0.1,0.71,,5.9,0.0007,15.07,0.018,2.63,0.754,,,0.734,68.56,,,,38
30,Franzluebers,Franzluebers_1999,FARM_04,FARM_c,,Grassland,Temperate,25,0.29,0.428,0.965,,0.533,3.41,p2,p2,p2,x,p4,p4,1.475,0.011,0.438,0.19,0.1,0.71,,5.9,0.0007,15.07,0.018,2.63,0.788,,,0.947,88.499,,,,38
31,Franzluebers,Franzluebers_1999,FARM_05,FARM_c,,Grassland,Temperate,25,0.028,0.036,0.069,,3.795,6231.05,p3,p3,p2,x,p3,p3,1.272,0.013,0.514,0.26,0.17,0.57,,6,0.0009,13.94,0.023,2.62,0.123,,,0.132,10.076,,,,39
31,Franzluebers,Franzluebers_1999,FARM_05,FARM_c,,Grassland,Temperate,25,0.072,0.084,0.15,,3.736,5448.03,p3,p3,p2,x,p3,p3,1.168,0.013,0.554,0.26,0.17,0.57,,6,0.0009,13.94,0.023,2.62,0.228,,,0.318,24.304,,,,39
31,Franzluebers,Franzluebers_1999,FARM_05,FARM_c,,Grassland,Temperate,25,0.116,0.157,0.322,,3.23,1698.24,p3,p3,p2,x,p3,p3,1.355,0.013,0.483,0.26,0.17,0.57,,6,0.0009,13.94,0.023,2.62,0.478,,,0.634,48.386,,,,39
31,Franzluebers,Franzluebers_1999,FARM_05,FARM_c,,Grassland,Temperate,25,0.144,0.185,0.358,,2.794,622.8,p3,p3,p2,x,p3,p3,1.282,0.013,0.511,0.26,0.17,0.57,,6,0.0009,13.94,0.023,2.62,0.782,,,0.97,74.062,,,,39
31,Franzluebers,Franzluebers_1999,FARM_05,FARM_c,,Grassland,Temperate,25,0.174,0.231,0.462,,2.086,121.83,p3,p3,p2,x,p3,p3,1.326,0.013,0.494,0.26,0.17,0.57,,6,0.0009,13.94,0.023,2.62,0.651,,,0.866,66.12,,,,39
31,Franzluebers,Franzluebers_1999,FARM_05,FARM_c,,Grassland,Temperate,25,0.202,0.266,0.531,,1.596,39.42,p3,p3,p2,x,p3,p3,1.319,0.013,0.496,0.26,0.17,0.57,,6,0.0009,13.94,0.023,2.62,0.774,,,0.987,75.306,,,,39
31,Franzluebers,Franzluebers_1999,FARM_05,FARM_c,,Grassland,Temperate,25,0.246,0.329,0.664,,1.181,15.16,p3,p3,p2,x,p3,p3,1.337,0.013,0.49,0.26,0.17,0.57,,6,0.0009,13.94,0.023,2.62,0.861,,,1.117,85.253,,,,39
31,Franzluebers,Franzluebers_1999,FARM_05,FARM_c,,Grassland,Temperate,25,0.29,0.39,0.791,,0.839,6.91,p3,p3,p2,x,p3,p3,1.344,0.013,0.487,0.26,0.17,0.57,,6,0.0009,13.94,0.023,2.62,0.833,,,1.123,85.727,,,,39
32,Franzluebers,Franzluebers_1999,FARM_06,FARM_c,,Grassland,Temperate,25,0.028,0.036,0.069,,3.777,5982.15,p3,p3,p3,x,p2,p2,1.276,0.014,0.513,0.1,0.125,0.775,,6.5,0.0009,15.45,0.023,2.62,0.547,,,0.637,46.849,,,,40
32,Franzluebers,Franzluebers_1999,FARM_06,FARM_c,,Grassland,Temperate,25,0.072,0.096,0.192,,2.721,525.97,p3,p3,p3,x,p2,p2,1.33,0.014,0.492,0.1,0.125,0.775,,6.5,0.0009,15.45,0.023,2.62,0.53,,,0.727,53.463,,,,40
32,Franzluebers,Franzluebers_1999,FARM_06,FARM_c,,Grassland,Temperate,25,0.116,0.15,0.294,,1.721,52.62,p3,p3,p3,x,p2,p2,1.295,0.014,0.505,0.1,0.125,0.775,,6.5,0.0009,15.45,0.023,2.62,0.796,,,0.966,70.999,,,,40
32,Franzluebers,Franzluebers_1999,FARM_06,FARM_c,,Grassland,Temperate,25,0.144,0.206,0.446,,1.21,16.21,p3,p3,p3,x,p2,p2,1.429,0.014,0.454,0.1,0.125,0.775,,6.5,0.0009,15.45,0.023,2.62,0.87,,,1.101,80.947,,,,40
32,Franzluebers,Franzluebers_1999,FARM_06,FARM_c,,Grassland,Temperate,25,0.174,0.242,0.511,,0.934,8.59,p3,p3,p3,x,p2,p2,1.393,0.014,0.468,0.1,0.125,0.775,,6.5,0.0009,15.45,0.023,2.62,0.896,,,1.127,82.831,,,,40
32,Franzluebers,Franzluebers_1999,FARM_06,FARM_c,,Grassland,Temperate,25,0.202,0.289,0.626,,0.707,5.09,p3,p3,p3,x,p2,p2,1.429,0.014,0.454,0.1,0.125,0.775,,6.5,0.0009,15.45,0.023,2.62,0.878,,,1.094,80.478,,,,40
32,Franzluebers,Franzluebers_1999,FARM_06,FARM_c,,Grassland,Temperate,25,0.246,0.369,0.852,,0.572,3.73,p3,p3,p3,x,p2,p2,1.502,0.014,0.427,0.1,0.125,0.775,,6.5,0.0009,15.45,0.023,2.62,0.64,,,0.882,64.821,,,,40
32,Franzluebers,Franzluebers_1999,FARM_06,FARM_c,,Grassland,Temperate,25,0.29,0.394,0.809,,0.246,1.76,p3,p3,p3,x,p2,p2,1.359,0.014,0.481,0.1,0.125,0.775,,6.5,0.0009,15.45,0.023,2.62,0.926,,,1.368,100.6,,,,40
33,Franzluebers,Franzluebers_1999,FARM_07,FARM_c,,Grassland,Temperate,25,0.028,0.031,0.055,,3.739,5477.92,p3,p3,p3,x,p3,p3,1.124,0.021,0.568,0.16,0.17,0.67,,6.6,0.0013,16.06,0.036,2.6,0.265,,,0.297,14.032,,,,41
33,Franzluebers,Franzluebers_1999,FARM_07,FARM_c,,Grassland,Temperate,25,0.072,0.089,0.166,,3.273,1877.15,p3,p3,p3,x,p3,p3,1.232,0.021,0.526,0.16,0.17,0.67,,6.6,0.0013,16.06,0.036,2.6,0.421,,,0.558,26.308,,,,41
33,Franzluebers,Franzluebers_1999,FARM_07,FARM_c,,Grassland,Temperate,25,0.116,0.144,0.269,,2.725,530.78,p3,p3,p3,x,p3,p3,1.238,0.021,0.524,0.16,0.17,0.67,,6.6,0.0013,16.06,0.036,2.6,0.585,,,0.773,36.453,,,,41
33,Franzluebers,Franzluebers_1999,FARM_07,FARM_c,,Grassland,Temperate,25,0.144,0.18,0.339,,2.002,100.55,p3,p3,p3,x,p3,p3,1.247,0.021,0.521,0.16,0.17,0.67,,6.6,0.0013,16.06,0.036,2.6,0.74,,,0.949,44.764,,,,41
33,Franzluebers,Franzluebers_1999,FARM_07,FARM_c,,Grassland,Temperate,25,0.174,0.228,0.45,,1.362,23,p3,p3,p3,x,p3,p3,1.309,0.021,0.497,0.16,0.17,0.67,,6.6,0.0013,16.06,0.036,2.6,1.047,,,1.295,61.099,,,,41
33,Franzluebers,Franzluebers_1999,FARM_07,FARM_c,,Grassland,Temperate,25,0.202,0.274,0.563,,1.158,14.39,p3,p3,p3,x,p3,p3,1.359,0.021,0.478,0.16,0.17,0.67,,6.6,0.0013,16.06,0.036,2.6,0.846,,,1.092,51.492,,,,41
33,Franzluebers,Franzluebers_1999,FARM_07,FARM_c,,Grassland,Temperate,25,0.246,0.318,0.62,,0.838,6.88,p3,p3,p3,x,p3,p3,1.292,0.021,0.503,0.16,0.17,0.67,,6.6,0.0013,16.06,0.036,2.6,0.985,,,1.22,57.548,,,,41
33,Franzluebers,Franzluebers_1999,FARM_07,FARM_c,,Grassland,Temperate,25,0.29,0.388,0.782,,0.589,3.88,p3,p3,p3,x,p3,p3,1.337,0.021,0.486,0.16,0.17,0.67,,6.6,0.0013,16.06,0.036,2.6,0.739,,,1.013,47.782,,,,41
34,Franzluebers,Franzluebers_1999,FARM_08,FARM_c,,Grassland,Temperate,25,0.028,0.031,0.053,,3.854,7142.04,p3,p3,p3,x,p3,p3,1.109,0.029,0.571,0.215,0.275,0.51,,6.3,0.0017,16.9,0.051,2.58,0.134,,,0.202,6.866,,,,42
34,Franzluebers,Franzluebers_1999,FARM_08,FARM_c,,Grassland,Temperate,25,0.072,0.08,0.138,,3.562,3649.99,p3,p3,p3,x,p3,p3,1.111,0.029,0.57,0.215,0.275,0.51,,6.3,0.0017,16.9,0.051,2.58,0.403,,,0.613,20.84,,,,42
34,Franzluebers,Franzluebers_1999,FARM_08,FARM_c,,Grassland,Temperate,25,0.116,0.134,0.237,,3.25,1777.46,p3,p3,p3,x,p3,p3,1.155,0.029,0.553,0.215,0.275,0.51,,6.3,0.0017,16.9,0.051,2.58,0.48,,,0.756,25.712,,,,42
34,Franzluebers,Franzluebers_1999,FARM_08,FARM_c,,Grassland,Temperate,25,0.144,0.157,0.265,,2.927,845.4,p3,p3,p3,x,p3,p3,1.087,0.029,0.579,0.215,0.275,0.51,,6.3,0.0017,16.9,0.051,2.58,0.603,,,0.952,32.377,,,,42
34,Franzluebers,Franzluebers_1999,FARM_08,FARM_c,,Grassland,Temperate,25,0.174,0.195,0.338,,2.464,291.34,p3,p3,p3,x,p3,p3,1.121,0.029,0.566,0.215,0.275,0.51,,6.3,0.0017,16.9,0.051,2.58,0.65,,,1.04,35.368,,,,42
34,Franzluebers,Franzluebers_1999,FARM_08,FARM_c,,Grassland,Temperate,25,0.202,0.229,0.399,,1.818,65.8,p3,p3,p3,x,p3,p3,1.131,0.029,0.562,0.215,0.275,0.51,,6.3,0.0017,16.9,0.051,2.58,0.98,,,1.513,51.454,,,,42
34,Franzluebers,Franzluebers_1999,FARM_08,FARM_c,,Grassland,Temperate,25,0.246,0.303,0.566,,1.424,26.56,p3,p3,p3,x,p3,p3,1.232,0.029,0.523,0.215,0.275,0.51,,6.3,0.0017,16.9,0.051,2.58,0.828,,,1.276,43.411,,,,42
34,Franzluebers,Franzluebers_1999,FARM_08,FARM_c,,Grassland,Temperate,25,0.29,0.339,0.606,,1.008,10.19,p3,p3,p3,x,p3,p3,1.168,0.029,0.548,0.215,0.275,0.51,,6.3,0.0017,16.9,0.051,2.58,0.961,,,1.456,49.536,,,,42
35,Franzluebers,Franzluebers_1999,FARM_09,FARM_c,,Grassland,Temperate,25,0.028,0.032,0.058,,3.873,7458.59,p3,p3,p3,x,p3,p3,1.157,0.017,0.556,0.255,0.205,0.54,,6.5,0.0012,14.5,0.03,2.61,0.129,,,0.16,9.187,,,,43
35,Franzluebers,Franzluebers_1999,FARM_09,FARM_c,,Grassland,Temperate,25,0.072,0.088,0.163,,3.435,2720.19,p3,p3,p3,x,p3,p3,1.223,0.017,0.532,0.255,0.205,0.54,,6.5,0.0012,14.5,0.03,2.61,0.29,,,0.406,23.355,,,,43
35,Franzluebers,Franzluebers_1999,FARM_09,FARM_c,,Grassland,Temperate,25,0.116,0.14,0.256,,3.196,1570.59,p3,p3,p3,x,p3,p3,1.205,0.017,0.538,0.255,0.205,0.54,,6.5,0.0012,14.5,0.03,2.61,0.435,,,0.609,35.003,,,,43
35,Franzluebers,Franzluebers_1999,FARM_09,FARM_c,,Grassland,Temperate,25,0.144,0.168,0.301,,2.663,460.14,p3,p3,p3,x,p3,p3,1.168,0.017,0.552,0.255,0.205,0.54,,6.5,0.0012,14.5,0.03,2.61,0.632,,,0.859,49.382,,,,43
35,Franzluebers,Franzluebers_1999,FARM_09,FARM_c,,Grassland,Temperate,25,0.174,0.234,0.475,,1.94,87.12,p3,p3,p3,x,p3,p3,1.344,0.017,0.485,0.255,0.205,0.54,,6.5,0.0012,14.5,0.03,2.61,0.841,,,1.111,63.83,,,,43
35,Franzluebers,Franzluebers_1999,FARM_09,FARM_c,,Grassland,Temperate,25,0.202,0.274,0.56,,1.487,30.68,p3,p3,p3,x,p3,p3,1.355,0.017,0.481,0.255,0.205,0.54,,6.5,0.0012,14.5,0.03,2.61,0.959,,,1.235,70.992,,,,43
35,Franzluebers,Franzluebers_1999,FARM_09,FARM_c,,Grassland,Temperate,25,0.246,0.328,0.66,,1.064,11.6,p3,p3,p3,x,p3,p3,1.333,0.017,0.489,0.255,0.205,0.54,,6.5,0.0012,14.5,0.03,2.61,0.921,,,1.229,70.637,,,,43
